graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
Cortical Area Development,False,5,1,0,0.0,4,2.8,2,1.0,1.0,0.0,1,0.375,0.5,0.875,"[1.0, 0.875, 1.0, 1.0, 1.0]","[0.26375, 0.25625, 0.1075, 0.075, 0.125]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.123, 0.0, 0.118, 0.132, 0.0]",0.033843040466308594,97.50075793266296,3.491197109222412,14.2607901096344
Death Receptor Signaling,False,28,1,3,0.10714285714285714,4,1.6071428571428572,55,3.909090909090909,3.0,2.630400780197347,8,0.027235789718696397,0.005626172119191498,0.10814753073556992,"[1.0, 0.9635340695978328, 0.503854969785372, 0.8214211294019588, 0.7280683475724109, 1.0, 1.0, 0.9970827255678267, 0.7132735986663888, 1.0, 0.9927068139195665, 1.0, 0.8655969993748697, 1.0, 0.27401541987914146, 0.9870806418003751, 0.2654719733277766, 0.5274015419879141, 1.0, 0.950614711398208, 0.8214211294019588, 1.0, 1.0, 0.9635340695978328, 0.8089185246926444, nan, nan, nan]","[0.398353823713274, 0.6934673890393793, 0.4337799541571162, 0.700479266513851, 0.6374536361742024, 0.38838716399249873, 0.44544696811835893, 0.7420212544279982, 0.37611585747030696, 0.6483100645967899, 0.3193977912065027, 0.3637674515524077, 0.16937486976453453, 0.5747843300687638, 0.31729526984788653, 0.2721441967076488, 0.3200645967909999, 0.5480120858512184, 0.6100729318608044, 0.2645342779745793, 0.6740008335069763, 0.635338612210877, 0.4686413836215877, 0.6687830798082923, 0.2345259429047731, nan, nan, nan]","[0.11189831214836424, 0.1587830798082934, 0.1608668472598458, 0.0, 0.0, 0.16524275890810586, 0.1608668472598458, 0.0, 0.05772035840800167, 0.10002083767451551, 0.09126901437799541, 0.1391956657637008, 0.1608668472598458, 0.0, 0.0, 0.13732027505730357, 0.0, 0.0, 0.21796207543238172, 0.1608668472598458, 0.0, 0.0, 0.10377161908730985, 0.117732861012711, 0.0, nan, nan, nan]","[0.787, 0.177, 0.228, 0.036, 0.296, 0.24, 0.204, 0.0, 0.25, 0.25, 0.768, 0.074, 0.252, 0.071, 0.192, 0.103, 0.237, 0.191, 0.523, 0.234, 0.0, 0.0, 0.345, 0.079, 0.322, nan, nan, nan]",21.915857076644897,11825.832664012909,6122.096743106842,407.7620630264282
Fanconi anemia and checkpoint recovery,False,15,1,0,0.0,8,4.4,1,2.0,2.0,0.0,2,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.01, 0.08, 0.29, 0.15, 0.01, 0.16, 0.34, 0.25, 0.04, 0.29, 0.12, 0.08, 0.03, 0.02, 0.01]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.5397310256958008,2059.442897081375,2.4080276489257812e-05,146.91545987129211
HCC1954 Breast Cell Line Long-term ErbB Network,False,25,1,4,0.16,6,2.8,299,1.0,1.0,0.0,1,0.0035088948552582867,0.0016722408026755853,0.02374581939799331,"[0.9953177257525085, 0.5100334448160535, 1.0000000000000002, 0.5207357859531772, 0.551505016722408, 1.0000000000000002, 0.9183946488294314, 0.5515050167224081, 0.5254180602006688, 1.0000000000000002, 0.9896321070234116, 0.08060200668896321, 0.7127090301003345, 0.40401337792642145, 0.679598662207358, 0.7488294314381272, 1.0000000000000002, 1.0000000000000002, 0.5053511705685619, 0.9608695652173914, 1.0000000000000002, nan, nan, nan, nan]","[0.5750167224079744, 0.6613210702340614, 0.6046956521738558, 0.5132374581939405, 0.5666187290969416, 0.671491638795932, 0.5507391304347384, 0.6783210702340651, 0.5068595317725346, 0.6466755852842252, 0.6535284280935919, 0.5221036789297205, 0.5075250836119988, 0.519953177257483, 0.5858996655517867, 0.6379899665551269, 0.5492642140467734, 0.5117424749163467, 0.6650200668895812, 0.5484180602006239, 0.6615451505016183, nan, nan, nan, nan]","[0.25752508361204013, 0.82943143812709, 0.001003344481605351, 0.0, 0.29498327759197307, 0.10903010033444821, 0.001003344481605351, 0.11505016722408028, 0.0, 0.0, 0.0, 0.26354515050167215, 0.486622073578595, 0.19598662207357856, 0.054849498327759205, 0.05719063545150501, 0.0, 0.19364548494983272, 0.8397993311036785, 0.013712374581939798, 0.0013377926421404682, nan, nan, nan, nan]","[0.287, 1.0, 0.014, 0.009, 0.458, 0.438, 0.017, 0.432, 0.004, 0.461, 0.021, 0.553, 0.755, 0.451, 0.767, 0.247, 0.051, 0.46, 1.0, 0.057, 0.23, nan, nan, nan, nan]",38.81135702133179,8702.555809020996,22649.165701150894,410.4280369281769
HCC1954 Breast Cell Line Short-term ErbB Network,False,16,1,5,0.3125,6,2.875,85,1.0,1.0,0.0,1,0.013147494153307144,0.0022813688212927757,0.037262357414448666,"[0.46539923954372625, 0.9665399239543727, 0.6684410646387833, 0.467680608365019, 0.4996197718631178, 0.6737642585551331, 0.39695817490494295, 1.0, 0.332319391634981, 0.6737642585551331, 0.6737642585551331, nan, nan, nan, nan, nan]","[0.1364486692015202, 0.4113155893536189, 0.14911026615969505, 0.22297338403043004, 0.11476045627376256, 0.11466159695817346, 0.12768060836501802, 0.31466159695820417, 0.11895817490494137, 0.164212927756655, 0.13987072243346, nan, nan, nan, nan, nan]","[0.07376425855513308, 0.021292775665399243, 0.35969581749049406, 0.01520912547528517, 0.0, 0.020532319391634985, 0.07376425855513308, 0.0, 0.07376425855513308, 0.2935361216730037, 0.0, nan, nan, nan, nan, nan]","[0.077, 0.024, 0.74, 0.034, 0.001, 0.044, 0.081, 0.001, 0.065, 0.763, 0.0, nan, nan, nan, nan, nan]",2.79030704498291,820.9569780826569,2143.7551350593567,64.45652985572815
Human Gonadal Sex Determination,False,19,1,0,0.0,10,4.157894736842105,2,1.0,1.0,0.0,1,0.035964353914703984,0.5,0.535964353914704,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.535964353914704, 1.0, 1.0, 0.535964353914704, 0.535964353914704, 0.535964353914704, 0.535964353914704, 1.0, 0.535964353914704, 1.0, 1.0, 0.535964353914704, 1.0, 0.535964353914704]","[0.039280712921705915, 0.23784213876511778, 0.06, 0.026078930617441123, 0.1660789306174411, 0.4956842775302355, 0.00535964353914704, 0.10143857415658815, 0.05679821769573519, 0.49999999999999994, 0.14464035646085294, 0.00928071292170592, 0.00464035646085296, 0.0660789306174411, 0.21, 0.0, 0.039280712921705915, 0.09215786123488226, 0.23751750477402925]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.0, 0.003, 0.0, 0.001, 0.002, 0.002, 0.0, 0.001, 0.0, 0.0, 0.0]",7.300581932067871,3700.587067127228,697.6262719631195,155.3040018081665
Iron acquisition and oxidative stress response in aspergillus fumigatus,False,22,1,2,0.09090909090909091,6,1.7272727272727273,4,5.5,5.5,3.5,9,0.006419841594097188,0.24988526847177606,0.2588343276732446,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5112436897659477, nan, nan]","[0.06375401560348784, 0.6071913721890776, 1.0, 1.0, 0.764827902707664, 0.6868517668655346, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8006149609912804, 0.5977512620468104, 0.6579761358421294, 0.4315144561725562, 1.0, 0.7596512161541992, 1.0, 1.0, 0.1265121615419917, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",1.7208027839660645,3871.098788022995,158.61288905143738,163.79895997047424
Lac Operon,False,13,1,3,0.23076923076923078,4,1.6923076923076923,9,1.0,1.0,0.0,1,0.040152492973402336,0.12033195020746888,0.14771784232365145,"[0.708713692946058, 0.708713692946058, 1.0, 0.2879668049792531, 0.708713692946058, 0.708713692946058, 0.39751037344398343, 0.5443983402489627, 0.7468879668049793, 0.708713692946058, nan, nan, nan]","[0.3170373443983394, 0.5218340248962677, 0.147784232365145, 0.13473858921161797, 0.30139419087136843, 0.44156016597510456, 0.0733941908713693, 0.5003734439834043, 0.14678008298755163, 0.270788381742738, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.002, 0.0, 0.001, 0.0, 0.0, 0.001, 0.003, 0.002, 0.0, 0.001, nan, nan, nan]",0.24512696266174316,644.3595991134644,39.475311040878296,42.60787487030029
Lymphoid and myeloid cell specification and transdifferentiation,False,33,1,2,0.06060606060606061,10,2.8484848484848486,11,1.1818181818181819,1.0,0.38569460791993504,2,0.06663891812567188,0.0562047857540345,0.2156371730662215,"[0.8820255982192544, 1.0, 1.0, 1.0, 0.808848080133556, 0.6908736783528102, 1.0, 0.808848080133556, 0.9991652754590985, 0.5080690038953812, 1.0, 0.808848080133556, 0.6908736783528102, 0.8820255982192544, 0.4518642181413467, 0.6908736783528102, 1.0, 0.808848080133556, 0.8820255982192544, 0.8820255982192544, 0.8820255982192544, 1.0, 0.808848080133556, 0.808848080133556, 1.0, 0.8820255982192544, 1.0, 1.0, 0.6908736783528102, 0.808848080133556, 1.0, nan, nan]","[0.46976349471341083, 0.21440734557596006, 0.2405509181969953, 0.4808792431830824, 0.0019560378408458525, 0.2708708959376742, 0.30136060100166995, 0.13255425709515853, 0.05883973288814685, 0.27007790762381784, 0.49040901502504114, 0.07449081803005006, 0.023069003895381204, 0.5080328324986082, 0.29744017807456935, 0.0017696160267111833, 0.4903672787979961, 0.015013912075681687, 0.17476905954368394, 0.4938313856427375, 0.21294379521424614, 0.4706232609905394, 0.13445186421814134, 0.11605731775180854, 0.25291875347801923, 0.04421535893155263, 0.4903839732888141, 0.18976627712854766, 0.0048080133555926515, 0.12786310517529217, 0.12300222593210901, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.8820255982192544, 0.0, 0.0, 0.06176961602671118, 0.0, 0.0, 0.06176961602671118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.002, 0.083, 0.906, 0.006, 0.0, 0.079, 0.063, 0.0, 0.083, 0.001, 0.091, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.043, 0.0, 0.0, 0.0, 0.0, 0.047, 0.001, 0.179, nan, nan]",6.752362012863159,17007.83535194397,8541.738356113434,771.3135101795197
Mammalian Cell Cycle,False,20,1,1,0.05,5,2.55,3,1.0,1.0,0.0,1,0.2327777236689171,0.48382923673997413,0.5116429495472187,"[0.9954721862871928, 0.9954721862871928, 0.5161707632600259, 0.9954721862871928, 0.5116429495472187, 0.9954721862871928, 0.5161707632600259, 0.9954721862871928, 1.0, 0.9954721862871928, 1.0, 0.5161707632600259, 0.5161707632600259, 0.9954721862871928, 0.5161707632600259, 0.5116429495472187, 0.9954721862871928, 0.5161707632600259, 0.5116429495472187, nan]","[0.013758085381630042, 0.16312419146183676, 0.5027813712807234, 0.24262613195342855, 0.11344760672703731, 0.46185640362225044, 0.24704398447606757, 0.09827943078913311, 0.15316946959896474, 0.08312419146183686, 0.16276196636481222, 0.5020051746442422, 0.26852522639068616, 0.06366752910737367, 0.27299482535575725, 0.05329883570504524, 0.5614941785252244, 0.501254851228977, 0.04380983182406213, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.0, 0.003, 0.001, 0.0, 0.001, 0.002, nan]",0.5535678863525391,1970.2315928936005,63.10402202606201,117.69172477722168
Mammalian Cell Cycle 2006,False,10,1,0,0.0,6,3.5,2,4.0,4.0,3.0,7,0.012630014858840993,0.5,0.512630014858841,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.512630014858841, 1.0, 1.0, 1.0, 0.512630014858841]","[0.6155274888558683, 0.3910846953937591, 0.7026745913818715, 0.053863298662704305, 0.21595839524517074, 0.4979791976225853, 0.1423476968796434, 0.11361069836552748, 0.07462109955423477, 0.14436849925705794]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.4622979164123535,585.8937427997589,40.20664405822754,55.77457404136658
Metabolic Interactions in the Gut Microbiome,False,12,1,1,0.08333333333333333,5,2.5,39,1.0,1.0,0.0,1,0.02159979276897681,0.014799154334038054,0.06342494714587738,"[1.0000000000000002, 0.1321353065539112, 1.0000000000000002, 0.5105708245243129, 0.5052854122621565, 1.0000000000000002, 1.0000000000000002, 0.5105708245243129, 0.5105708245243129, 1.0000000000000002, 0.5169133192389006, nan]","[0.1093763213530648, 0.07743128964059168, 0.1185306553911196, 0.525961945031708, 0.5102431289640559, 0.3073572938689215, 0.09846723044397404, 0.5098202959830831, 0.18863636363636282, 0.10913319238900558, 0.5038794926004192, nan]","[0.059196617336152224, 0.0, 0.059196617336152224, 0.0, 0.9957716701902751, 0.5570824524312897, 0.059196617336152224, 0.9968287526427063, 0.0, 0.13107822410147993, 0.9841437632135309, nan]","[0.049, 0.0, 0.071, 0.0, 1.0, 0.552, 0.056, 1.0, 0.0, 0.146, 1.0, nan]",1.5409018993377686,609.936851978302,426.98956990242004,59.58669185638428
Neurotransmitter Signaling Pathway,False,16,1,0,0.0,3,1.375,4,2.5,2.5,1.5,4,0.024584751135966764,0.24477473293079421,0.28425452856479333,"[1.0, 1.0, 0.5466790524849048, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5104505341384116, 1.0, 1.0, 1.0, 1.0, 0.5466790524849048]","[0.7454342777519746, 0.51, 0.11186716209939615, 0.49, 0.7894937296795161, 0.47, 0.4327171388759875, 0.36761263353460316, 0.755225267069206, 0.52, 0.4993729679516951, 0.7845982350209009, 0.3374036228518349, 0.7503297724105892, 0.3574036228518349, 0.4990664189503019]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.3907132148742676,1713.257631778717,19.852662086486816,86.7139642238617
Oxidative Stress Pathway,False,19,1,1,0.05263157894736842,4,1.6842105263157894,2,5.0,5.0,4.0,9,0.027165932452276054,0.5,0.527165932452276,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, nan]","[0.7446696035242294, 0.7588546255506611, 0.773039647577093, 0.6784728340675484, 0.5311894273127759, 0.673744493392071, 0.5435829662261384, 0.7210279001468433, 0.7777679882525702, 0.38179148311306915, 0.8203230543318654, 0.251409691629956, 0.4162995594713661, 0.7493979441997068, 0.4906461086637304, 0.7635829662261385, 0.46358296622613837, 0.8061380323054336, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.760308027267456,2504.731029033661,20.455304861068726,126.06015205383301
Predicting Variabilities in Cardiac Gene,False,15,1,1,0.06666666666666667,7,2.533333333333333,6,1.0,1.0,0.0,1,0.11601751986312381,0.23535871156661786,0.26281112737920936,"[0.5226939970717424, 0.47730600292825764, 1.0, 0.5226939970717424, 0.7642752562225477, 0.5226939970717424, 0.5014641288433382, 0.47730600292825764, 0.4707174231332357, 0.5226939970717424, 0.5226939970717424, 0.4707174231332357, 0.49633967789165445, 0.7642752562225477, nan]","[0.499311859443631, 0.03903367496339678, 0.11094436310395304, 0.27247437774524125, 0.2555710102489015, 0.5008711566617862, 0.5016837481698387, 0.11462664714494855, 0.10536603221083443, 0.5009077598828695, 0.5023718887262075, 0.018491947291361655, 0.00884333821376279, 0.2531039531478767, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006588579795021962, 0.0, 0.0, nan]","[0.003, 0.0, 0.0, 0.006, 0.007, 0.005, 0.0, 0.0, 0.004, 1.0, 0.007, 0.006, 0.005, 0.0, nan]",1.697371006011963,1412.4251608848572,239.37373995780945,96.6301109790802
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,False,26,1,0,0.0,9,3.1153846153846154,6,1.6666666666666667,2.0,0.4714045207910317,2,0.07211834588049394,0.18442292171105729,0.2514124293785311,"[0.7841000807102502, 0.5169491525423728, 0.8470540758676351, 0.8470540758676351, 0.6311541565778853, 0.5169491525423728, 0.9217110573042775, 0.8470540758676351, 1.0, 0.6311541565778853, 0.516949152542373, 0.8470540758676351, 0.5169491525423728, 1.0, 1.0, 0.5456012913640033, 0.5169491525423728, 0.6311541565778853, 0.5169491525423728, 1.0, 0.5456012913640033, 0.6311541565778853, 0.8470540758676351, 0.516949152542373, 0.516949152542373, 0.552865213882163]","[0.22568200161420487, 0.15575060532687665, 0.10656577885391451, 0.04142453591606135, 0.18382566585956425, 0.1768159806295401, 0.11886198547215504, 0.6677804681194506, 0.09413236481033095, 0.12883777239709457, 0.49999999999999967, 0.7018079096045196, 0.036311541565778864, 0.028809523809523813, 0.5144188861985467, 0.49908797417271944, 0.1838216303470541, 0.014386602098466504, 0.1489144471347863, 0.19638821630347056, 0.06273204196933013, 0.5683414043583531, 0.0036884584342211455, 0.5006779661016947, 0.4983050847457622, 0.296969330104923]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6311541565778853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.158, 0.143, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",6.241012811660767,9865.021374940872,1739.740182876587,470.9309070110321
Regulation of the L-arabinose operon of Escherichia coli,False,13,1,4,0.3076923076923077,3,1.3846153846153846,21,1.4761904761904763,1.0,1.051939144494025,4,0.0244896780424531,0.05643879173290938,0.08982511923688394,"[0.7233704292527823, 0.4968203497615262, 0.8537360890302067, 0.5119236883942766, 0.49443561208267095, 0.3815580286168522, 0.4483306836248012, 0.8537360890302067, 0.4260731319554849, nan, nan, nan, nan]","[0.26813990461049353, 0.15275039745627983, 0.6048171701112868, 0.5086248012718589, 0.27487281399046176, 0.2968124006359308, 0.15522257551669325, 0.5374562798092204, 0.1694992050874406, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.06597774244833068, 0.0, 0.07074721780604133, 0.07074721780604133, 0.07074721780604133, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.026, 0.021, 0.071, 0.069, 0.05, 0.063, nan, nan, nan, nan]",0.5021688938140869,518.0233128070831,58.720447063446045,33.13344097137451
T cell differentiation,False,23,1,4,0.17391304347826086,5,1.4782608695652173,33,1.0,1.0,0.0,1,0.009376478521252464,0.031139994584348768,0.048470078526942864,"[0.5664771188735447, 0.5626861630111021, 0.8269699431356621, 0.6899539669645275, 0.5664771188735447, 0.73571621987544, 0.5001353912808015, 0.5662063363119415, 0.5662063363119415, 0.5935553750338478, 0.5247766043866775, 0.5664771188735447, 0.8578391551584079, 0.7741673436230708, 0.7319252640129977, 0.8307608989981047, 1.0000000000000002, 0.298131600324939, 0.5626861630111022, nan, nan, nan, nan]","[0.5093934470620041, 0.22056593555374998, 0.17639859193067953, 0.06168155970755484, 0.5161982128350885, 0.4979691307879726, 0.5085838072028112, 0.5126942864879453, 0.2520687787706466, 0.5086839967506046, 0.5064852423503876, 0.5194476035743247, 0.2860953154616833, 0.25860817763336, 0.3025426482534516, 0.2530517194692654, 0.29834010289737267, 0.2634714324397502, 0.5208692120227413, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan]","[0.0, 0.171, 0.163, 0.011, 0.0, 0.003, 0.01, 0.003, 0.008, 0.006, 0.008, 0.0, 0.008, 0.008, 0.007, 0.004, 0.003, 0.0, 0.006, nan, nan, nan, nan]",2.243880033493042,5052.152250051498,441.8405752182007,202.41240406036377
SKBR3 Breast Cell Line Long-term ErbB Network,False,25,1,4,0.16,7,3.24,158,1.0,1.0,0.0,1,0.011048734659279138,0.001923816852635629,0.0565602154674875,"[0.2547133512889573, 0.8499422854944209, 0.7745286648711041, 0.9976914197768372, 0.6556367833782223, 0.9999999999999999, 0.49942285494420935, 0.8499422854944209, 0.9976914197768371, 0.2774143901500577, 0.9999999999999999, 0.8818776452481722, 0.6498653328203156, 0.7937668333974605, 0.8853405155829164, 0.9999999999999999, 0.849942285494421, 0.9999999999999999, 0.9549826856483262, 0.6748749519045787, 0.5948441708349365, nan, nan, nan, nan]","[0.2551096575605991, 0.3267525971527478, 0.23862254713351136, 0.4394459407464084, 0.23899961523662727, 0.45167372066175604, 0.24800692574066885, 0.34017314351673006, 0.2691150442477888, 0.24704501731435002, 0.46578299345898494, 0.25803385917660615, 0.4271219699884316, 0.2527895344363206, 0.3233397460561753, 0.24192381685263423, 0.4409080415544079, 0.27985763755290605, 0.35391304347824876, 0.2841169680646401, 0.4183147364370655, nan, nan, nan, nan]","[0.0, 0.05963832243170451, 0.0061562139284340135, 0.0, 0.0, 0.19392073874567137, 0.002308580223162755, 0.062331666025394396, 0.0, 0.220084647941516, 0.0, 0.0, 0.24317045017314343, 0.12043093497499036, 0.23393612928049257, 0.29049634474798, 0.06194690265486729, 0.022701038861100427, 0.0, 0.4059253559061176, 0.7306656406310121, nan, nan, nan, nan]","[0.353, 0.057, 0.032, 0.036, 0.0, 0.356, 0.001, 0.095, 0.206, 0.402, 0.001, 0.003, 0.354, 0.803, 0.359, 0.426, 0.134, 0.05, 0.034, 0.558, 0.803, nan, nan, nan, nan]",12.395831108093262,5098.749358892441,10528.314972162247,210.14906406402588
SKBR3 Breast Cell Line Short-term ErbB Network,False,16,1,5,0.3125,5,2.5625,110,1.0,1.0,0.0,1,0.010642868523344975,0.0022354694485842027,0.03353204172876304,"[0.7369597615499255, 0.9374068554396422, 0.676602086438152, 0.6684053651266766, 0.7049180327868853, 0.676602086438152, 0.9910581222056632, 0.31743666169895685, 0.981371087928465, 0.4076005961251863, 0.13487332339791355, nan, nan, nan, nan, nan]","[0.20787630402383353, 0.4306110283159241, 0.2015573770491736, 0.21040238450073623, 0.2216169895677971, 0.18622950819671538, 0.41751862891204433, 0.21616244411325258, 0.204836065573762, 0.18195976154992127, 0.22091654247390824, nan, nan, nan, nan, nan]","[0.0014903129657228018, 0.00819672131147541, 0.26154992548435174, 0.21982116244411326, 0.0, 0.23695976154992549, 0.0014903129657228018, 0.21982116244411326, 0.0, 0.07228017883755586, 0.20938897168405363, nan, nan, nan, nan, nan]","[0.017, 0.048, 0.768, 0.741, 0.027, 0.755, 0.015, 0.215, 0.003, 0.088, 0.198, nan, nan, nan, nan, nan]",5.054136037826538,1214.6478650569916,1924.4396941661835,86.43210792541504
T-Cell Signaling 2006,False,40,1,3,0.075,5,1.325,10,2.3,1.0,2.051828452868319,6,0.04026992345388577,0.11199929725931132,0.14617006324666199,"[0.4399156711173577, 1.0, 1.0, 1.0, 1.0, 1.0, 0.868060435699227, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6549543218552355, 1.0, 1.0, 1.0, 1.0, 1.0, 0.868060435699227, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8680604356992271, 1.0, 1.0, nan, nan, nan]","[0.18914265635980324, 0.2652231201686576, 0.5025087842586095, 0.47232958538299435, 0.055936401967674, 0.6297118763176395, 0.6434732958538302, 0.635915319747014, 0.4825983836964168, 0.6356465214335918, 0.5224455375966278, 0.42327828531272, 0.5424191848208023, 0.6224332396345751, 0.656855235418131, 0.6151546029515115, 0.5023295853829945, 0.6289054813773725, 0.4532519325368945, 0.311751581166549, 0.5223295853829947, 0.18810611384399153, 0.6678285312719607, 0.6910980323260716, 0.3947312016865776, 0.7109627547434992, 0.5947522839072383, 0.36637561489810205, 0.6563176387912862, 0.5324455375966279, 0.2904427266338717, 0.6498453970484899, 0.5325983836964171, 0.39431307097680907, 0.2342199578355585, 0.42259838369641645, 0.6839985945186227, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.055, 0.0, 0.093, 0.028, 0.0, 0.0, 0.0, 0.0, 0.099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021, 0.0, 0.0, nan, nan, nan]",5.479311227798462,21877.779501914978,276.71096086502075,777.113899230957
